,start,duration,confidence,loudness_start,loudness_max_time,loudness_max,loudness_end,pitches,timbre
251,87.36975,0.22172,0.863,-18.167,0.11248,-5.484,0.0,"[0.156, 0.008, 0.003, 0.004, 0.064, 1.0, 0.129, 0.033, 0.004, 0.01, 0.002, 0.004]","[50.915, -52.354, 38.91, 9.533, 77.781, 11.888, -11.568, -9.72, 3.062, -6.162, -3.327, 44.336]"
252,87.59147,0.13193,0.068,-15.447,0.00747,-12.474,0.0,"[0.129, 0.014, 0.012, 0.032, 0.09, 1.0, 0.149, 0.01, 0.004, 0.011, 0.003, 0.005]","[46.613, -107.073, 45.107, -2.826, 60.273, -34.532, -12.641, -5.966, -12.974, -14.117, -6.323, 43.258]"
253,87.7234,0.41438,0.695,-16.429,0.05408,-8.14,0.0,"[0.009, 0.024, 1.0, 0.165, 0.043, 0.021, 0.013, 0.006, 0.009, 0.027, 0.261, 0.063]","[46.452, -130.857, -24.808, 67.294, 77.451, -12.87, -39.73, 2.716, 26.878, -18.179, -39.053, 8.742]"
254,88.13778,0.19007,0.558,-27.734,0.05674,-20.733,0.0,"[0.012, 0.009, 0.021, 0.005, 0.003, 0.005, 0.033, 1.0, 0.201, 0.007, 0.018, 0.032]","[37.365, -148.615, -28.307, -29.271, 36.701, -28.327, 9.117, 27.366, 25.744, -7.771, -8.906, 26.856]"
255,88.32785,0.20531,0.626,-28.773,0.11547,-21.486,0.0,"[0.076, 0.016, 0.014, 0.017, 0.059, 1.0, 0.242, 0.011, 0.007, 0.016, 0.004, 0.005]","[34.519, -121.516, -55.821, -56.47, 12.022, -9.707, -19.339, 13.243, 25.718, 0.554, -35.805, 9.224]"
256,88.53315,0.20345,0.665,-33.658,0.09135,-25.643,0.0,"[0.009, 0.08, 1.0, 0.271, 0.011, 0.019, 0.012, 0.002, 0.004, 0.06, 0.008, 0.004]","[30.294, -150.52, -84.445, -98.986, -4.065, -27.948, -13.748, -11.961, 20.821, 19.556, -14.256, 12.786]"
257,88.7366,0.16576,0.807,-31.957,0.11109,-20.74,0.0,"[0.055, 0.035, 0.074, 0.016, 0.041, 1.0, 0.339, 0.024, 0.005, 0.013, 0.004, 0.003]","[35.59, -110.98, -66.199, -105.696, 9.81, -1.832, -4.942, -18.839, 29.66, -4.17, 11.507, 10.127]"
258,88.90236,0.28032,0.532,-24.236,0.17789,-16.958,0.0,"[0.015, 0.005, 0.06, 0.044, 0.004, 0.027, 0.032, 1.0, 0.401, 0.013, 0.003, 0.048]","[41.369, -155.605, -10.983, -52.322, 41.107, -31.902, 16.264, -7.734, 9.945, 4.945, 20.051, 16.058]"
259,89.18268,0.2902,0.311,-18.592,0.05609,-14.941,0.0,"[0.009, 0.008, 0.002, 0.006, 0.1, 0.005, 0.006, 0.012, 0.053, 1.0, 0.015, 0.004]","[42.309, -139.066, -0.158, 6.431, 31.479, -18.672, -14.561, 18.287, 0.386, -6.077, -14.69, 13.043]"
260,89.47288,0.22404,0.45,-26.536,0.18258,-20.656,0.0,"[0.216, 0.091, 0.066, 0.01, 0.02, 1.0, 0.261, 0.028, 0.038, 0.042, 0.013, 0.027]","[37.297, -156.907, -33.822, -63.439, 37.165, -32.502, -2.652, -15.973, 11.62, 22.617, 2.382, 2.727]"
261,89.69692,0.32671,0.406,-22.367,0.09918,-16.818,0.0,"[0.019, 0.018, 0.086, 0.012, 0.014, 0.04, 0.045, 1.0, 0.126, 0.283, 0.306, 0.048]","[40.5, -163.288, -20.552, -38.534, 39.693, -33.307, 8.318, 8.564, 4.64, 14.883, -0.029, 23.849]"
262,90.02363,0.18136,0.287,-21.602,0.08463,-16.51,0.0,"[0.015, 0.052, 0.043, 0.014, 0.006, 0.02, 0.532, 1.0, 0.169, 0.013, 0.035, 0.021]","[39.588, -121.846, -42.03, 1.028, 33.362, -39.249, -1.926, -15.071, 28.549, -1.023, -33.264, 29.106]"
263,90.20499,0.25964,0.815,-28.606,0.03016,-18.211,0.0,"[0.029, 0.067, 0.086, 0.012, 0.029, 0.032, 0.121, 1.0, 0.244, 0.61, 0.555, 0.048]","[39.533, -120.329, -41.713, -15.747, 35.81, -22.198, 11.395, -18.227, 34.236, 1.576, -11.573, 24.065]"
264,90.46463,0.15075,0.663,-27.393,0.09454,-18.885,0.0,"[0.032, 0.031, 0.015, 0.009, 0.014, 0.031, 0.017, 0.027, 0.055, 0.149, 1.0, 0.19]","[38.759, -176.968, 6.248, -59.329, 59.665, -20.873, -17.897, -5.743, 15.438, 11.134, 7.628, 5.377]"
265,90.61537,0.36993,0.663,-20.979,0.14626,-11.877,0.0,"[0.02, 0.025, 1.0, 0.118, 0.033, 0.016, 0.021, 0.027, 0.045, 0.119, 0.118, 0.02]","[41.267, -183.68, -42.631, 53.956, 66.098, -18.671, -35.393, 73.958, 11.677, 2.068, -52.086, 14.616]"
266,90.98531,0.33805,1.0,-35.002,0.05471,-12.852,0.0,"[0.049, 0.004, 0.017, 0.081, 1.0, 0.543, 0.005, 0.009, 0.016, 0.08, 0.159, 0.046]","[42.666, -129.58, -3.34, -25.742, 80.945, 39.772, -4.173, 2.174, 9.376, 13.448, 53.617, 17.318]"
267,91.32336,0.20245,0.227,-17.821,0.03099,-15.57,0.0,"[0.067, 0.013, 0.028, 0.027, 0.092, 1.0, 0.077, 0.067, 0.12, 0.194, 0.14, 0.022]","[42.353, -157.214, -6.761, 16.194, 69.606, -28.489, -24.791, -3.635, -5.781, -11.882, -22.021, 34.651]"
268,91.5258,0.20481,0.68,-24.433,0.03262,-17.23,0.0,"[0.013, 0.013, 0.023, 0.043, 1.0, 0.059, 0.01, 0.017, 0.022, 0.102, 0.146, 0.038]","[40.138, -165.916, -28.157, -0.971, 66.72, -26.286, -41.645, 9.248, 22.729, -11.686, -2.404, 23.761]"
269,91.73061,0.22626,0.837,-28.28,0.12222,-17.102,0.0,"[0.009, 0.01, 0.023, 1.0, 0.046, 0.006, 0.002, 0.005, 0.002, 0.019, 0.079, 0.003]","[40.001, -175.694, 7.58, -30.919, 61.508, 8.163, -22.244, 15.311, 10.07, 1.897, 5.403, 10.575]"
270,91.95687,0.31814,0.653,-26.406,0.14156,-18.912,0.0,"[0.021, 0.045, 1.0, 0.074, 0.014, 0.018, 0.018, 0.041, 0.049, 0.112, 0.15, 0.017]","[38.757, -198.775, -14.003, -24.978, 77.121, -17.426, -16.603, -2.511, 1.03, 38.912, -12.212, 13.687]"
271,92.27501,0.69714,0.998,-31.123,0.14302,-14.844,0.0,"[0.041, 1.0, 0.087, 0.018, 0.032, 0.06, 0.027, 0.11, 0.103, 0.438, 0.354, 0.038]","[40.184, -161.767, 28.009, -59.646, 80.344, 10.95, -7.133, 13.892, 21.866, 1.634, 3.101, -4.479]"
272,92.97215,0.15052,0.388,-20.278,0.09311,-16.226,0.0,"[0.049, 1.0, 0.068, 0.01, 0.007, 0.01, 0.004, 0.003, 0.021, 0.015, 0.033, 0.012]","[42.023, -138.537, 29.685, -30.67, 87.481, -25.886, -17.559, -21.909, 30.326, -0.889, -6.381, -1.058]"
273,93.12268,0.19379,0.417,-19.294,0.02648,-14.336,0.0,"[0.065, 0.113, 0.05, 0.4, 1.0, 0.059, 0.035, 0.142, 0.109, 0.197, 0.367, 0.085]","[42.187, -143.093, -29.194, 34.229, 64.643, -27.875, -28.367, -7.328, 11.054, -2.787, -24.001, 28.096]"
274,93.31646,0.3176,0.327,-27.219,0.21572,-21.546,0.0,"[0.041, 0.007, 0.012, 0.004, 0.039, 1.0, 0.014, 0.006, 0.006, 0.026, 0.043, 0.016]","[35.832, -160.495, 0.481, -64.471, 67.967, -25.552, -32.458, -19.919, 9.394, -14.441, 18.72, 26.541]"
275,93.63406,0.23782,0.425,-24.395,0.03739,-18.988,0.0,"[0.239, 0.414, 0.097, 0.099, 0.392, 1.0, 0.172, 0.199, 0.261, 0.603, 0.702, 0.143]","[38.226, -109.444, -10.581, -30.048, 54.325, -15.998, -28.211, -1.41, 13.192, -12.142, 6.968, 37.205]"
276,93.87188,0.22063,0.797,-27.27,0.13859,-17.298,0.0,"[0.016, 0.019, 0.043, 1.0, 0.055, 0.046, 0.017, 0.008, 0.014, 0.039, 0.118, 0.015]","[38.862, -167.274, -1.449, -45.738, 65.601, 11.632, -18.8, 33.135, 8.754, -4.606, 4.043, 31.325]"
277,94.09252,0.25542,0.827,-31.426,0.16987,-18.211,0.0,"[0.051, 1.0, 0.14, 0.048, 0.045, 0.037, 0.02, 0.009, 0.023, 0.018, 0.027, 0.037]","[38.136, -176.84, 1.079, -24.143, 86.96, 0.787, -11.868, 5.504, 20.087, 20.382, 3.565, 1.17]"
278,94.34794,0.14599,0.557,-28.618,0.08354,-22.497,0.0,"[1.0, 0.275, 0.015, 0.01, 0.03, 0.078, 0.02, 0.02, 0.013, 0.014, 0.006, 0.031]","[35.506, -175.448, 1.267, -53.247, 76.966, -30.593, -15.943, 13.763, 25.834, 8.403, -0.843, 1.309]"
279,94.49392,0.12091,0.099,-25.497,0.02571,-21.181,0.0,"[1.0, 0.269, 0.025, 0.021, 0.03, 0.045, 0.012, 0.025, 0.019, 0.018, 0.022, 0.145]","[36.009, -151.626, -1.997, 1.444, 83.318, -48.186, -31.24, 2.931, 33.677, 6.466, 7.803, 2.659]"
280,94.61483,0.17887,0.711,-26.716,0.06719,-18.601,0.0,"[1.0, 0.081, 0.007, 0.009, 0.01, 0.014, 0.006, 0.014, 0.008, 0.007, 0.015, 0.337]","[36.284, -152.216, -17.797, -38.247, 75.736, -6.087, -30.516, 9.591, 37.895, -6.688, -39.561, 16.598]"
281,94.7937,0.43365,0.863,-30.881,0.0735,-19.533,0.0,"[0.842, 0.268, 0.297, 0.083, 0.404, 1.0, 0.118, 0.13, 0.113, 0.091, 0.074, 0.15]","[29.642, -135.065, -103.324, 83.409, 59.676, 7.207, -42.236, 61.355, 28.438, -4.503, -59.261, 11.273]"
282,95.22735,0.14363,0.273,-47.981,0.00509,-44.365,0.0,"[1.0, 0.641, 0.195, 0.192, 0.326, 0.595, 0.223, 0.224, 0.704, 0.724, 0.499, 0.134]","[14.312, -24.116, -60.617, -38.017, -16.789, -54.139, 24.259, 27.909, -41.93, -20.063, -11.336, 6.929]"
283,95.37098,0.24186,1.0,-47.295,0.08079,-30.085,0.0,"[0.354, 0.156, 0.212, 0.074, 0.502, 1.0, 0.182, 0.08, 0.079, 0.137, 0.102, 0.089]","[24.674, -29.067, -55.468, -50.98, 7.843, 45.501, 22.874, -41.058, -7.484, 60.455, -17.787, 15.034]"
284,95.61283,0.26331,1.0,-37.23,0.19639,-4.785,0.0,"[0.01, 0.007, 0.01, 0.115, 1.0, 0.047, 0.005, 0.006, 0.011, 0.005, 0.011, 0.037]","[43.391, -46.948, 40.166, -227.507, 63.884, 120.431, -1.376, 24.95, 16.409, 42.363, 6.004, 20.22]"
285,95.87615,0.2151,0.155,-10.392,0.03332,-5.717,0.0,"[0.123, 0.048, 0.047, 0.107, 1.0, 0.997, 0.036, 0.037, 0.038, 0.024, 0.015, 0.078]","[52.519, -26.619, 29.337, -6.395, 55.391, -22.01, -40.8, -18.285, 0.398, -6.573, 1.848, 26.157]"
286,96.09125,0.23755,0.326,-13.221,0.01388,-6.374,0.0,"[0.012, 0.012, 0.013, 0.026, 1.0, 0.117, 0.012, 0.007, 0.009, 0.003, 0.004, 0.03]","[50.541, -39.831, -24.736, 15.237, 61.603, -23.599, -62.26, -8.135, 32.021, -9.354, -25.036, 34.815]"
287,96.3288,0.27066,0.747,-21.972,0.05761,-13.335,0.0,"[1.0, 0.094, 0.018, 0.015, 0.037, 0.031, 0.006, 0.03, 0.024, 0.017, 0.009, 0.033]","[43.679, -148.471, -7.667, -13.206, 70.233, -4.794, -26.283, 21.305, 27.798, -0.236, -7.052, 6.086]"
288,96.59946,0.2029,0.515,-21.798,0.073,-16.719,0.0,"[0.11, 0.215, 0.29, 0.127, 0.074, 0.02, 0.087, 0.055, 0.386, 1.0, 0.031, 0.014]","[40.139, -124.498, -20.613, -28.448, 44.6, -19.051, -8.444, 20.481, 25.828, -8.009, -25.44, 27.911]"
289,96.80236,0.37469,0.617,-27.64,0.15546,-19.114,0.0,"[0.011, 0.091, 0.297, 0.09, 1.0, 0.019, 0.012, 0.014, 0.033, 0.017, 0.019, 0.284]","[39.266, -134.139, -33.368, -64.091, 48.669, -34.166, -15.835, -2.456, 35.694, 19.615, 2.676, 7.872]"
290,97.17705,0.30467,0.496,-21.974,0.10028,-17.209,0.0,"[0.037, 0.047, 0.126, 0.058, 0.196, 0.122, 0.234, 1.0, 0.086, 0.319, 0.067, 0.065]","[39.669, -109.785, -53.955, -28.497, 42.337, -16.41, -7.352, -6.378, 42.698, 4.784, -28.698, 25.989]"
291,97.48172,0.16585,0.374,-25.743,0.02552,-21.953,0.0,"[0.066, 0.014, 0.011, 0.167, 1.0, 0.311, 0.021, 0.01, 0.043, 0.009, 0.006, 0.333]","[36.513, -141.149, -42.858, -23.133, 45.009, -44.407, -18.716, -19.02, 38.124, 4.808, -3.524, 4.493]"
292,97.64757,0.36268,0.538,-25.877,0.0578,-20.953,0.0,"[0.087, 0.111, 0.049, 0.03, 0.069, 0.17, 1.0, 0.039, 0.049, 0.039, 0.031, 0.018]","[37.27, -88.289, -43.63, -42.092, 20.093, -15.134, -28.102, 0.234, 22.501, -10.481, -10.664, 10.762]"
293,98.01025,0.21755,0.518,-29.271,0.14856,-22.074,0.0,"[0.021, 0.024, 0.017, 0.005, 0.047, 0.044, 0.038, 0.011, 0.12, 1.0, 0.044, 0.006]","[35.865, -107.652, -32.084, -37.213, 49.228, -30.891, -21.355, -7.471, 30.595, 12.516, -2.4, 25.238]"
294,98.2278,0.26993,0.073,-30.187,0.02836,-25.022,0.0,"[0.324, 0.684, 1.0, 0.172, 0.393, 0.152, 0.392, 0.114, 0.305, 0.997, 0.152, 0.094]","[31.276, -87.839, -77.615, 2.928, 39.118, -14.579, -23.941, -8.235, 21.209, 15.295, -22.233, 20.551]"
295,98.49773,0.26875,1.0,-38.276,0.05472,-20.685,0.0,"[0.02, 0.378, 0.688, 0.316, 1.0, 0.048, 0.01, 0.007, 0.026, 0.009, 0.016, 0.206]","[33.18, -146.263, -77.152, -39.784, 48.915, 44.768, -9.209, 10.991, 44.416, 3.882, -18.052, 7.331]"
296,98.76649,0.17138,0.741,-35.614,0.10061,-26.136,0.0,"[0.093, 0.71, 1.0, 0.126, 0.06, 0.043, 0.045, 0.084, 0.045, 0.091, 0.05, 0.05]","[30.716, -116.087, -93.712, -102.198, -0.009, -10.381, -5.717, -9.181, 29.672, -11.175, 8.867, 1.595]"
297,98.93787,0.26694,0.64,-29.202,0.06446,-22.912,0.0,"[0.015, 0.056, 0.138, 0.043, 0.031, 0.018, 0.116, 1.0, 0.15, 0.028, 0.011, 0.028]","[34.098, -153.189, -57.632, -25.081, 25.457, -15.022, 5.758, 6.192, 28.802, -3.089, -10.687, 14.219]"
298,99.20481,0.12499,0.168,-33.723,0.0451,-28.594,0.0,"[0.042, 0.105, 0.033, 0.018, 0.011, 0.056, 1.0, 0.93, 0.049, 0.016, 0.016, 0.012]","[28.064, -168.805, -86.329, -24.085, 30.739, -33.544, -6.332, 18.094, 30.803, -9.099, -12.613, 21.762]"
299,99.3298,0.58195,0.838,-35.904,0.08592,-25.283,0.0,"[0.014, 0.018, 0.055, 0.025, 0.047, 0.019, 0.104, 1.0, 0.313, 0.058, 0.019, 0.032]","[26.439, -109.233, -100.695, -40.248, 18.769, 3.262, -8.577, 20.555, 34.832, -30.343, -50.57, 23.592]"
300,99.91175,0.59492,1.0,-45.793,0.09006,-29.465,0.0,"[0.027, 0.095, 1.0, 0.054, 0.037, 0.019, 0.024, 0.041, 0.008, 0.028, 0.011, 0.045]","[20.415, -39.806, -71.031, -78.866, 2.276, 34.492, 20.559, -27.478, 1.495, 11.646, -58.139, 23.853]"
301,100.50667,0.41773,1.0,-40.135,0.13661,-3.588,0.0,"[0.019, 0.034, 0.185, 0.062, 0.032, 0.02, 0.029, 1.0, 0.97, 0.268, 0.021, 0.028]","[39.522, -24.983, 58.872, -291.893, 59.096, 77.548, 55.344, -35.712, 24.24, 27.042, 11.896, 15.645]"
302,100.9244,0.27923,0.89,-16.325,0.19417,-4.39,0.0,"[0.01, 0.014, 0.031, 0.006, 0.007, 0.013, 0.04, 1.0, 0.035, 0.02, 0.012, 0.016]","[50.088, -65.662, 73.356, -52.211, 107.52, 21.016, -13.755, 6.8, 22.715, -0.876, -16.9, 22.26]"
303,101.20363,0.29769,0.81,-17.007,0.06525,-7.46,0.0,"[0.204, 0.021, 0.032, 0.007, 0.064, 1.0, 0.39, 0.528, 0.026, 0.009, 0.024, 0.127]","[49.06, -50.069, 15.456, 25.799, 65.1, 2.375, -34.812, -22.884, 5.605, -7.917, 4.148, 30.368]"
304,101.50132,0.08585,0.259,-15.122,0.03093,-12.162,0.0,"[0.184, 0.054, 0.069, 0.122, 0.249, 1.0, 0.105, 0.033, 0.032, 0.035, 0.076, 0.069]","[46.688, -122.268, 24.469, -12.587, 63.637, -39.159, -21.714, -19.688, -2.621, 5.216, 14.46, 32.434]"
305,101.58717,0.40132,0.58,-15.058,0.01997,-8.046,0.0,"[0.029, 0.086, 1.0, 0.137, 0.161, 0.051, 0.027, 0.028, 0.023, 0.061, 0.21, 0.031]","[46.676, -126.124, -14.623, 81.457, 79.529, -35.196, -44.983, 12.938, 23.678, 1.525, -32.845, 8.264]"
306,101.98848,0.26435,0.147,-23.969,0.13918,-20.961,0.0,"[0.072, 0.025, 0.054, 0.031, 0.096, 0.357, 0.31, 1.0, 0.09, 0.024, 0.013, 0.03]","[38.053, -115.009, -28.679, -35.46, 42.84, -47.953, -2.083, 4.944, 31.641, 10.941, -5.739, 28.867]"
307,102.25283,0.35982,0.174,-22.98,0.03587,-20.845,0.0,"[0.029, 0.027, 0.011, 0.028, 1.0, 0.117, 0.05, 0.712, 0.217, 0.037, 0.029, 0.241]","[37.669, -131.843, -44.325, -24.251, 45.691, -53.595, -8.613, -14.639, 27.705, 17.189, -7.013, 17.015]"
308,102.61265,0.34376,0.376,-27.927,0.16494,-22.37,0.0,"[1.0, 0.105, 0.053, 0.052, 0.086, 0.048, 0.076, 0.185, 0.135, 0.274, 0.299, 0.403]","[35.9, -103.803, -10.556, -30.663, 44.936, -23.584, -13.971, -10.099, 17.12, 6.833, -14.079, 17.815]"
309,102.95642,0.18553,0.036,-25.846,0.10995,-23.235,0.0,"[0.061, 0.065, 0.017, 0.018, 0.078, 0.014, 0.013, 0.03, 0.083, 1.0, 0.151, 0.02]","[34.895, -128.723, -17.506, -32.822, 54.374, -42.234, -30.024, 11.252, 29.119, -9.621, -10.911, 18.284]"
310,103.14195,0.16494,0.307,-29.253,0.02803,-23.631,0.0,"[0.218, 0.04, 0.01, 0.041, 0.044, 0.008, 0.005, 0.03, 0.508, 1.0, 0.314, 0.098]","[32.731, -119.375, -42.532, 13.23, 53.995, -27.868, -31.331, -9.747, 25.59, -3.199, -16.574, 17.948]"
311,103.30689,0.45569,0.663,-35.706,0.0908,-25.906,0.0,"[0.319, 0.148, 0.216, 0.097, 0.326, 1.0, 0.202, 0.232, 0.293, 0.464, 0.122, 0.082]","[26.579, -91.036, -74.029, 34.387, 27.686, -21.797, -48.985, 41.409, 24.705, -10.109, -49.201, 5.188]"
312,103.76259,0.27361,1.0,-47.374,0.18348,-20.701,0.0,"[0.04, 0.009, 0.012, 0.073, 1.0, 0.156, 0.018, 0.012, 0.033, 0.008, 0.011, 0.207]","[24.587, -70.135, 12.677, -246.786, 32.25, 13.986, 27.138, -56.788, 1.973, 50.481, 2.321, 4.189]"
313,104.03619,0.24984,0.721,-26.771,0.08841,-18.009,0.0,"[0.219, 0.022, 0.005, 0.009, 0.027, 1.0, 0.198, 0.008, 0.006, 0.046, 0.002, 0.008]","[39.599, -145.182, -21.975, -36.748, 38.631, -15.798, -4.281, 14.035, 25.971, 9.434, -12.185, 3.483]"
314,104.28603,0.14045,0.474,-27.707,0.07078,-21.235,0.0,"[0.039, 0.049, 0.049, 0.081, 0.13, 0.136, 0.16, 0.184, 0.565, 1.0, 0.165, 0.015]","[36.065, -100.438, -42.544, -17.958, 38.257, -17.917, -18.007, -12.915, 18.644, 11.505, -20.417, 22.456]"
315,104.42649,0.12798,0.994,-30.566,0.04672,-14.185,0.0,"[1.0, 0.084, 0.006, 0.008, 0.012, 0.005, 0.005, 0.014, 0.01, 0.007, 0.006, 0.094]","[42.852, -168.466, 19.974, -13.699, 81.929, 6.483, -2.262, -13.434, 10.429, 6.485, 24.438, 0.621]"
316,104.55447,0.13329,0.253,-18.479,0.04738,-13.527,0.0,"[1.0, 0.796, 0.148, 0.032, 0.027, 0.037, 0.024, 0.025, 0.019, 0.031, 0.026, 0.064]","[41.166, -151.165, -3.933, 38.508, 70.204, -14.556, -23.467, 11.695, 18.352, -33.569, -35.799, 19.911]"
317,104.68776,0.51664,1.0,-26.147,0.12578,-7.512,0.0,"[0.011, 0.066, 1.0, 0.262, 0.526, 0.005, 0.009, 0.004, 0.005, 0.054, 0.007, 0.01]","[43.025, -140.126, -4.56, -56.404, 83.472, 55.265, -17.389, 17.954, 29.829, -22.439, -46.001, 14.632]"
318,105.2044,0.3346,1.0,-28.884,0.07219,-13.02,0.0,"[0.007, 0.096, 1.0, 0.089, 0.012, 0.004, 0.007, 0.006, 0.003, 0.021, 0.003, 0.003]","[41.057, -173.322, -27.719, 46.127, 76.277, 32.098, -27.669, 30.498, 24.026, 1.826, -50.893, 11.162]"
319,105.539,0.20658,0.865,-35.84,0.13586,-23.668,0.0,"[0.253, 0.405, 0.527, 0.129, 0.17, 0.123, 0.223, 0.351, 0.312, 1.0, 0.147, 0.192]","[31.944, -139.827, -29.471, -81.144, 21.045, 2.202, -7.961, 28.023, 14.061, 19.043, 7.275, 2.626]"
320,105.74558,0.28993,0.276,-30.485,0.04393,-26.826,0.0,"[0.023, 0.019, 0.08, 0.011, 0.007, 0.012, 0.134, 1.0, 0.112, 0.008, 0.014, 0.02]","[31.224, -150.349, -64.665, -33.916, 23.239, -33.533, 0.625, -9.051, 21.997, 5.483, -12.11, 19.424]"
321,106.03551,0.14975,0.002,-33.802,0.03373,-30.299,0.0,"[0.032, 0.081, 0.053, 0.007, 0.008, 0.025, 0.827, 1.0, 0.116, 0.022, 0.008, 0.009]","[28.445, -170.648, -59.877, -41.835, 20.84, -40.773, 5.18, -7.687, 20.844, -1.522, -4.025, 17.248]"
322,106.18526,0.12816,0.7,-34.405,0.05414,-26.118,0.0,"[0.087, 0.047, 0.08, 0.035, 0.032, 0.053, 0.416, 1.0, 0.193, 0.063, 0.076, 0.041]","[31.958, -118.623, -73.785, -55.048, 23.67, -28.935, 1.235, 16.954, 35.147, -10.356, 7.403, 14.404]"
323,106.31342,0.23052,0.727,-29.041,0.13749,-20.304,0.0,"[0.013, 0.009, 0.043, 0.009, 0.006, 0.015, 0.116, 1.0, 0.152, 0.058, 0.022, 0.023]","[37.474, -149.864, -24.561, -52.591, 36.09, -29.457, 19.542, -0.078, 24.167, 5.698, -2.944, 18.732]"
324,106.54395,0.10594,0.286,-24.788,0.04808,-21.063,0.0,"[0.08, 0.085, 0.048, 0.048, 0.046, 0.065, 0.031, 0.05, 0.086, 0.469, 1.0, 0.163]","[37.181, -167.128, -12.983, -32.638, 64.627, -27.631, -24.709, 1.09, 17.71, 1.485, -3.618, 10.85]"
325,106.64989,0.22535,0.866,-24.896,0.15031,-11.973,0.0,"[0.048, 0.072, 1.0, 0.116, 0.024, 0.017, 0.028, 0.046, 0.048, 0.052, 0.047, 0.035]","[44.225, -168.024, 21.468, -19.883, 85.83, -2.995, -14.728, 15.897, 25.692, -0.353, 0.589, -2.511]"
326,106.87524,0.38957,0.866,-24.222,0.15641,-10.681,0.0,"[0.278, 0.029, 0.049, 0.054, 0.929, 1.0, 0.088, 0.038, 0.026, 0.034, 0.026, 0.202]","[45.883, -120.395, 44.727, 26.694, 58.976, -5.624, -4.065, 3.792, -10.629, -14.373, -5.927, 37.438]"
327,107.26481,0.18522,0.821,-28.802,0.1157,-16.919,0.0,"[1.0, 0.072, 0.016, 0.016, 0.029, 0.007, 0.014, 0.057, 0.008, 0.01, 0.017, 0.12]","[40.368, -145.085, 32.993, -30.544, 86.654, 7.535, -25.908, 6.078, 16.879, 5.725, -0.155, 0.011]"
328,107.45002,0.21687,0.19,-24.682,0.08771,-20.832,0.0,"[0.323, 0.06, 0.044, 0.098, 0.048, 0.04, 0.056, 0.184, 1.0, 0.068, 0.074, 0.168]","[36.507, -70.358, -47.276, -31.123, 29.017, -27.126, -39.194, 5.899, 26.733, -2.618, -27.092, 21.907]"
329,107.66689,0.26717,0.696,-33.247,0.05437,-24.682,0.0,"[0.182, 0.224, 0.229, 0.349, 1.0, 0.063, 0.091, 0.159, 0.166, 0.047, 0.156, 0.371]","[31.627, -129.671, -62.402, -2.619, 27.528, -4.433, -20.674, 28.285, 35.721, 8.171, -33.435, 0.116]"
330,107.93406,0.12295,0.686,-38.645,0.05551,-31.515,0.0,"[1.0, 0.855, 0.091, 0.117, 0.112, 0.084, 0.124, 0.158, 0.101, 0.132, 0.064, 0.39]","[27.844, -92.792, -83.515, -75.751, -0.345, -33.17, -3.46, -4.714, 29.958, 9.565, 6.434, 6.842]"
331,108.05701,0.45587,0.552,-32.069,0.03918,-27.039,0.0,"[0.029, 0.078, 1.0, 0.157, 0.06, 0.172, 0.023, 0.021, 0.025, 0.052, 0.021, 0.021]","[29.006, -115.495, -83.284, 6.003, -2.963, -31.452, -14.79, 22.919, 11.739, -8.452, -15.127, 13.247]"
332,108.51288,0.09578,0.826,-38.725,0.06943,-29.045,0.0,"[0.294, 1.0, 0.862, 0.311, 0.084, 0.26, 0.138, 0.055, 0.085, 0.09, 0.084, 0.086]","[29.136, -53.645, -52.038, -89.786, -5.218, -7.864, 12.507, 9.441, 9.285, 7.649, 24.658, 23.214]"
333,108.60866,0.54857,1.0,-28.764,0.26823,-7.083,0.0,"[0.141, 0.306, 1.0, 0.983, 0.232, 0.139, 0.133, 0.278, 0.652, 0.414, 0.046, 0.083]","[41.8, -36.917, 153.099, -138.597, 37.282, 4.652, 94.332, 20.415, -9.696, 12.743, 21.935, 18.64]"
334,109.15723,0.35537,0.151,-11.714,0.05882,-9.156,0.0,"[0.116, 0.014, 0.033, 0.01, 0.112, 0.043, 0.015, 0.018, 0.015, 1.0, 0.112, 0.054]","[49.215, 68.303, 119.062, 47.615, 105.963, -30.691, 38.048, -2.051, 41.933, -6.844, -26.636, 21.528]"
335,109.51261,0.28322,0.969,-23.034,0.07803,-9.846,0.0,"[0.213, 0.11, 0.253, 0.064, 0.111, 0.129, 0.188, 1.0, 0.135, 0.134, 0.133, 0.225]","[41.957, -10.928, 50.815, 92.242, 81.609, 67.728, -5.303, -1.009, 3.576, -17.983, -77.292, 15.537]"
336,109.79583,0.10916,0.281,-30.817,0.05271,-27.315,0.0,"[0.456, 0.175, 0.043, 0.038, 1.0, 0.761, 0.091, 0.094, 0.049, 0.041, 0.091, 0.331]","[31.497, -116.45, -50.671, -65.396, 68.737, -33.161, -55.985, -3.959, 35.401, -3.677, 6.313, 22.05]"
337,109.90499,0.32041,0.967,-28.767,0.03441,-16.871,0.0,"[0.184, 0.05, 0.029, 0.023, 0.023, 1.0, 0.099, 0.023, 0.036, 0.037, 0.045, 0.14]","[40.684, 38.988, 6.064, -20.444, 46.444, 5.715, -73.829, -6.223, 39.841, 0.295, 31.169, -7.349]"
